gene1,gene2,gene3,gene4,gene5,proteinA,adenocarcinoma
-0.7377682365960336,863.5168954136,0.2704981574904659,-13.597953245090963,1158.4943470516878,absent,0
-7.881608082731536,,0.4747684673363403,191.53277305332008,1512.8665701616894,present,0
-6.5749181155205845,,0.15715653831250764,-377.7440743714278,-61519.434468307634,present,1
-9.65727810116393,1099.025250465596,1.2983280375299209,-438.3923727830877,150.61437450612138,absent,1
-2.8234071233628044,526.9859794025318,0.8159013507442083,-209.38986748507241,112.17605428454536,absent,1
-13.027395932323408,868.7193697508367,2.2435101034631355,-122.7740127225259,-1075.8569930290143,present,1
0.5707253739032803,787.8886663139746,-1.9368508120538088,281.47151187269503,2473.3819211274867,absent,0
-13.658256303712895,546.223126747625,-0.25240825360947283,433.2572297514712,-150.97975873756118,present,1
-8.228608007424867,,-0.6646077544599215,-94.04693079167765,-10.701286604059334,present,0
-6.071864130744817,,-0.38100036503238094,-139.58507782961263,1068.6237675730133,absent,0
-8.329346619498262,1209.682333996842,0.5519674501767253,-287.58220832294427,889.9642950507015,present,1
-10.320707566175543,615.959550096469,2.4841021501114366,-263.517715333783,-1391.848143701859,absent,1
-10.669289110481188,1768.536986677764,-0.3348894299448726,-152.8098817012559,2115.7048436526893,absent,1
7.285305247276307,1612.6722970504318,-0.6558122257558687,-360.79981129233306,3606.6925424749847,absent,0
-15.251309373390601,862.8843665622244,-0.19857965675761602,-212.6587921729921,186.9922912243557,present,0
-10.54965514474026,2533.4796352986386,-0.01127383023831452,-305.9189814009568,3158.2792215429163,absent,0
4.52283521919278,1214.1290299438338,-0.6783825533364466,339.45497284159774,2743.0843937852233,absent,0
-4.897843586591612,1573.759873422021,-0.12998960193920028,44.595578264635506,2178.3757269881808,present,1
-7.010443183193054,305.54106608816653,-1.9505600804826584,-159.85018915739926,1054.5371814902214,present,0
-11.984832908521488,121.46981310590166,-0.6231102200406804,183.62767513313216,-465.3386554032213,absent,0
-10.101657674774971,664.017906562016,-0.33746397615948875,-395.11907978723815,395.5762297358496,absent,1
-3.76167762431429,1697.4436273123542,-0.8543462534817803,-35.508983244844444,2908.878831757816,absent,0
-3.983431699990504,501.76074505496405,0.5857173680358504,217.232221257716,109.68617150365334,absent,1
-1.161465881443593,,1.4599880396606455,-63.421929165822185,-765.3118567027988,absent,1
-3.381767335766184,1515.8628059131784,-0.6173323691956016,165.00173905091606,2508.469223978054,present,0
-9.741958688463273,1297.2065923072446,0.5712414873515981,250.168722092643,896.8895043364795,absent,0
-7.192469961817203,1185.5593274834234,0.7186764871373649,508.7726291116632,849.4013143626903,absent,1
-4.675168359270608,644.2450268252277,0.8214655486919542,-338.9441665920322,-60775.63731530628,absent,0
-6.7156466988153625,1512.4580334974905,0.08477763535361671,281.9293994571973,-53698.70681302504,present,1
-6.476714905208797,1067.0768605612584,-0.091058444873091,511.3396633788662,1206.6195049292687,absent,1
-8.628393181942577,939.2519397082599,1.8422285171953001,-311.45373799716043,-342.8409966814321,absent,1
-11.028185357582801,,0.6573947498508568,-2.3385258195055245,497.2529142921069,absent,1
-2.4048109296681965,,0.2476213141716345,233.24066164928482,1455.434474318664,absent,1
-8.903205139289133,1175.5282706351613,0.8307813534847085,-166.73126094340063,618.5761415458568,present,1
-7.404614774659447,-19800.0,-0.18093721783674888,163.63797801487576,1081.4436363295893,absent,0
-3.3255460502999608,697.9323275919174,1.2177191556233842,-2.4208307328868424,102.02524810210244,present,1
-3.5058427728449493,678.1031391744104,0.6990707372420416,179.25439442358146,365.6111060555695,absent,1
-6.236364670560992,783.4525027321405,1.950540497167563,-96.62610484429159,-451.23454377563576,absent,1
-4.076230080812207,215.67655724158558,0.6019298040059818,291.492518574523,-366.65046234357396,present,1
-2.215805657042149,670.9890827728317,0.39005911131152105,-580.8377550962542,650.7120498747374,present,1
-7.841962109743752,1451.7772018353921,1.2676949928866643,-66.16197070035108,891.0247712050798,present,1
-8.452037544792287,,1.3135031316421355,62.74638454293069,18.13230355860107,absent,1
-4.865698313111957,1017.4368798893368,0.6822351247988259,-460.9200602521079,802.4028235168493,absent,1
-3.673967805247891,1516.1880297186349,-0.04444446149701231,-90.82099038053705,2140.3515359396906,present,1
-2.456434520430537,757.5393520698343,-0.9534287021191334,-79.83893647438389,1574.1092079660407,absent,0
-6.907568573844074,1855.4266829630108,0.32044934882666964,-13.305000050559034,2186.551307200507,absent,1
-4.496344234451381,260.4823854678704,-1.4696912530172712,154.17351792195316,910.8541421228367,present,0
-2.6647258943558656,1261.354811552526,-1.1505796566840956,-243.7764190931612,2481.98860596322,absent,1
3.6194962373898174,196.6350841982699,0.3662906337045284,49.936646020493185,407.7911704615028,present,0
-2.303304397094572,750.0916459085132,-0.7622334550826289,-458.567868475928,1460.757380421095,present,0
-7.598667970870209,,1.4654437197487924,-53.08660464902385,-271.9098027199791,absent,1
-9.861884035774628,884.4921558292285,-0.14323053130418206,77.37077685956558,653.2513285681463,absent,0
-11.05787619653475,,1.3127169410154105,-21.243162818483093,-515.5005648232411,present,1
-6.312870174906995,518.2122270590522,0.9346030982510601,154.34617983292904,-273.9914680971616,present,1
-6.4337266738625525,631.8258660537492,-1.1396033087095438,-81.6894154182876,1141.1759995107159,present,0
-10.934590683344293,2109.2277069587963,0.12749468340640446,162.61623675275922,2361.7838153444736,present,0
-9.698092919233677,1387.4600629573467,1.1603887600974805,29.677932175208674,692.1696432030421,absent,1
-8.990453468285242,50.16638172356806,-1.7267598843295775,383.80135969522837,340.2248768462828,absent,0
-7.3230532777621065,29.979720418474997,2.530680639878338,167.359770716695,-2100.6133956138406,present,1
-1.3505082649936897,151.03911623611762,-2.004830649487851,294.94324322705364,1327.5243576284386,present,0
-8.319647009952071,418.1019155638633,0.9764178897952678,32.499879447616344,-632.6139991262597,absent,1
-12.415646350539989,1589.0151120310475,1.6780489900695534,-532.6816710151902,470.57645291374087,absent,1
-15.123503894602713,-491.1610623273159,-1.3314099224153062,-106.64733141241965,-1293.5042392778653,present,0
-10.707133085451877,1855.1730586000992,0.5197386730823903,-102.33929618740468,1738.986857094454,present,1
-8.148363707443817,,0.5390931752038153,-239.4781288477071,-52917.96992172025,absent,1
-9.5181520057075,1354.8081282451076,1.2521617595068544,-380.0738290744155,600.3281341983012,absent,1
-7.168853525217775,1129.85387704037,0.7337676880810877,239.3643376659869,753.0911084199882,present,1
-4.4963578209510615,2295.063418916593,-0.4460641513887331,130.58688538219306,3558.786978461483,present,1
-7.665129805787584,-26.43106199534916,-2.007589562742804,-450.2841400542507,500.0872930791082,absent,0
-15.145695233331107,,2.2302703740661665,230.4219454183861,-968.0348657536804,present,1
1.2207636030524416,186.70152541554046,1.128001031193063,389.6451788031505,-271.64274861613615,absent,1
-2.8261767507798696,1027.3034003486976,-0.0609657702856824,123.0964337661285,-63737.00706674642,absent,1
-9.356641221724358,1263.7734741323734,2.0246514185084497,-293.17369975357354,5.224642335554863,present,1
-12.719769301167307,2364.424640010269,-0.10521615118501816,-261.00575205465,2756.431094357866,absent,1
-8.778630862643592,,0.1694620039552348,-36.74896622929357,2443.275218941662,present,1
-9.93498141559024,1364.9175218421276,1.1090664688589116,13.860367531614887,-60984.57174466459,absent,1
-4.63841090421533,1213.375799796781,0.6045042600089489,-195.3065522669655,-48887.90431759354,present,1
-8.226762101172685,1466.0457801799478,0.958289353495076,272.8986339936604,1066.1965889077699,absent,1
-7.6682206716564725,1024.9501185659174,0.2819172418387029,-230.77780641648891,812.7339396951569,present,1
-7.9497890964422675,1099.4257620414658,0.8691550625725983,490.34638154469286,555.7992558118602,absent,1
-2.1607545859331587,1115.248467132684,-0.3183220042996674,-362.487215524524,1792.3058549146274,present,0
-8.252210489951334,757.7058946255942,-0.6460462371370705,257.84921545228667,890.2582679087332,present,0
-8.367327520165192,,0.5217934652993499,271.2159178254655,1003.0255381792996,present,1
-9.213896332828284,1228.861356562423,0.6357455481052303,265.45711848737375,794.1994463631331,absent,1
-3.8742619493492816,1142.9471031852256,0.3747431235023802,-130.5205335147554,1273.4470920643314,absent,1
-5.645106864040004,72.14124824646635,-1.9375844837278784,222.43756899925208,790.3521420333967,absent,0
-12.409852947555487,162.85629140838978,-1.3045139531508392,-222.48087263075882,-27.15557702385263,present,0
-13.255537048730922,496.5008351477594,-0.8961260488522408,-64.11354258011184,189.94382571289268,present,1
-14.730781686860368,2984.7914332293876,0.005002969247291711,-234.1223033167821,3511.414251861157,absent,1
-15.423633328919928,2068.740898999331,1.259038080264137,11.022531536577988,1231.3857600261072,absent,1
-7.885195716706632,932.3795468927806,1.0766497056931774,-176.37369856982238,169.19216556103174,absent,1
-10.134741201273636,579.3241532811478,-0.5343526784593791,-529.8490612367017,-51073.92102907584,present,0
-8.237723874072339,206.77270710051465,-1.226671749921513,104.61261398404922,356.3980385204428,present,0
6.401913592182562,587.771493552939,-0.630328775004593,615.1273675774107,1872.236703279975,present,1
-3.5944932816303203,955.7079150921795,-0.08330181284010663,387.2128038695285,1272.0087664343241,absent,1
-23.671164198240096,713.9511669970221,0.20231855327348852,383.09603980991346,-1018.2470194235243,present,0
-15.146190746064025,1351.9324733819212,0.9745564258177218,-114.704778357828,276.75898977289506,absent,1
-12.418761730681856,-446.6223410967202,-1.908062819787072,408.31311461884593,-643.1439613043078,present,0
-6.939304707102481,-166.32956880489098,-2.2913013836971694,-105.2416150084383,508.4985299536039,present,0
-9.596392108875591,,1.1974092654404038,570.8031237602438,347.8204677584352,absent,1
-4.610362719559332,194.89282647484526,-1.8302035650379151,-212.5262183170088,1011.998253021055,present,0
2.2986189782834354,489.09863655028295,-1.025170178036302,8.790124245847638,1596.8777767956528,present,0
-6.624764380062086,,1.2624296673947173,-228.65174104739086,-725.8589420862243,present,1
-4.292671696212084,1213.3203307452022,0.3414978391085321,-174.0893971734274,1370.1057380844018,present,0
-13.993540253332991,1610.3370329222705,0.7719572436685977,-10.378714285660926,911.8645371384453,absent,1
-8.367396217163758,369.4972634393821,-0.7596737698601408,56.26542669184142,326.1151368930798,present,0
-3.010149134549043,,0.4654896402879248,-17.559967521262063,671.1716548717085,absent,1
-6.669935934633111,793.798405516311,1.0424832444082606,379.96722175393097,-49719.196634371634,present,0
-12.606095463901394,-431.5662196783792,-1.5220638456300315,-67.75679377044787,-866.5654303364058,present,0
-2.593233088554636,,0.06949306082329654,83.86358457241478,851.9138475873713,present,1
